,名字,行业,地区,流通股本,总股本(万),总资产(万),流动资产,固定资产,每股净资,市净率,上市日期,平均利润,价格,平均市盈率
729,燕京啤酒,啤酒,北京,250934.0,281854.0,2001396.75,734087.0,1096228.0,4.59,1.8,19970716,67433.0,6.96,29.0
688,建新矿业,铅锌,重庆,29603.0,113730.0,174765.69,52081.0,59511.0,1.17,9.0,19970120,19532.0,7.84,46.0
949,新乡化纤,化纤,河南,102653.0,102724.0,484035.16,182115.0,271575.0,2.42,2.2,19991021,-629.0,4.36,-712.0
166,申万宏源,证券,新疆,327825.0,1485674.0,34970968.0,0.0,125187.0,3.13,3.6,20150126,218765.0,8.74,59.0
600266,北京城建,区域地产,北京,141645.0,156704.0,5983238.5,5015459.0,16650.0,10.99,1.4,19990203,125068.0,11.39,14.0
2165,红 宝 丽,化工原料,江苏,52748.0,53927.0,178060.69,95324.0,66625.0,1.95,4.5,20070913,7055.0,7.01,54.0
600149,廊坊发展,综合类,河北,38016.0,38016.0,44925.37,27771.0,2701.0,0.71,22.0,19991014,-1278.0,11.41,-339.0
2078,太阳纸业,造纸,山东,198604.0,253664.0,1923945.25,720177.0,848623.0,2.65,2.1,20061116,30992.0,4.39,36.0
2566,益盛药业,中成药,吉林,20652.0,33095.0,279616.88,234699.0,29169.0,5.39,3.6,20110318,9345.0,13.17,47.0
600606,绿地控股,房产服务,上海,51832.0,1216816.0,57560492.0,51135812.0,1135225.0,4.29,4.1,19920327,-6334.0,12.31,-2365.0
300298,三诺生物,医疗保健,湖南,19282.0,26104.0,133827.91,104623.0,21714.0,4.64,7.8,20120319,16383.0,27.3,43.0
517,荣安地产,区域地产,浙江,303545.0,318392.0,790585.0,717717.0,591.0,1.11,5.9,19930806,39297.0,4.41,36.0
600774,汉商集团,百货,湖北,17443.0,17458.0,165286.45,15925.0,116356.0,3.24,7.8,19961108,1949.0,16.77,150.0
600563,法拉电子,元器件,福建,22500.0,22500.0,211781.45,159189.0,36681.0,8.19,5.1,20021210,27815.0,30.93,25.0
683,远兴能源,化工原料,内蒙,93431.0,161889.0,1913351.25,375307.0,966542.0,3.75,1.5,19970131,11270.0,4.42,63.0
2134,天津普林,元器件,天津,24585.0,24585.0,76440.63,37086.0,25561.0,2.21,8.1,20070516,-4240.0,11.51,-67.0
600707,彩虹股份,元器件,陕西,73604.0,73676.0,628094.0,55627.0,277876.0,1.6,7.4,19960520,-89065.0,7.1,-6.0
300295,三六五网,互联网,江苏,15636.0,19206.0,104557.56,100281.0,1197.0,4.53,11.4,20120315,12206.0,35.5,56.0
300224,正海磁材,元器件,山东,45730.0,50507.0,284710.16,193820.0,44685.0,4.12,5.7,20110531,11301.0,18.66,83.0
600112,天成控股,电气设备,贵州,50920.0,50920.0,281103.66,129231.0,34765.0,2.49,7.3,19971127,3268.0,12.46,194.0
600125,铁龙物流,铁路,辽宁,130552.0,130552.0,703184.5,417428.0,224411.0,3.69,2.6,19980511,40839.0,7.12,23.0
2580,圣阳股份,电气设备,山东,14920.0,21755.0,177101.72,123313.0,42719.0,4.94,3.9,20110506,3020.0,14.26,103.0
600511,国药股份,医药商业,北京,27764.0,47880.0,591049.69,473059.0,50308.0,5.9,6.0,20021127,40999.0,29.44,34.0
600671,天目药业,中成药,浙江,12172.0,12178.0,26702.0,10603.0,9665.0,0.54,45.6,19930823,-2892.0,28.54,-120.0
600726,华电能源,火力发电,黑龙江,153468.0,196668.0,2350730.25,485925.0,1545038.0,1.7,4.2,19960701,-9991.0,5.35,-105.0
2695,煌上煌,食品,江西,11326.0,12666.0,179638.69,114502.0,46735.0,12.05,3.3,20120905,10588.0,29.43,35.0
2524,光正集团,钢加工,新疆,49056.0,50333.0,195385.16,63121.0,76525.0,1.53,7.3,20101217,-1941.0,7.14,-185.0
603989,艾华集团,元器件,湖南,7500.0,30000.0,216400.34,163267.0,44206.0,5.5,6.7,20150515,14741.0,25.9,53.0
600220,江苏阳光,纺织,江苏,178334.0,178334.0,438229.69,208485.0,184617.0,0.98,6.2,19990927,-39188.0,4.47,-20.0
965,天保基建,区域地产,天津,100894.0,100894.0,653417.63,538291.0,11483.0,4.26,1.7,20000406,19712.0,5.37,27.0
2010,传化股份,染料涂料,浙江,41283.0,325781.0,394200.34,254056.0,77386.0,4.25,5.8,20040629,17981.0,17.01,308.0
600222,太龙药业,中成药,河南,49661.0,57389.0,266776.69,143425.0,65188.0,2.57,3.9,19991105,2943.0,7.18,140.0
600821,津劝业,百货,天津,41627.0,41627.0,197009.63,34624.0,79328.0,1.45,7.1,19940128,1155.0,7.19,259.0
601991,大唐发电,火力发电,北京,999436.0,1331004.0,30010518.0,2113188.0,16431958.0,3.44,1.5,20061220,311102.0,4.5,19.0
2038,双鹭药业,生物制药,北京,56702.0,68490.0,363446.47,258760.0,29637.0,5.08,6.6,20040909,58450.0,27.0,32.0
2546,新联电子,电气设备,江苏,23500.0,25200.0,172296.36,131854.0,30010.0,5.3,6.1,20110211,15808.0,26.09,42.0
2671,龙泉股份,其他建材,山东,31744.0,44370.0,254173.63,157747.0,51590.0,3.35,5.4,20120426,12266.0,11.71,42.0
600577,精达股份,电气设备,安徽,141913.0,195532.0,480195.5,331881.0,88508.0,1.41,4.6,20020911,12739.0,4.51,69.0
600820,隧道股份,建筑施工,上海,314410.0,314410.0,6108771.5,3161284.0,199065.0,5.12,2.1,19940128,127801.0,8.12,20.0
600015,华夏银行,银行,北京,778522.0,1068557.0,195011504.0,0.0,1037000.0,10.5,1.1,20030912,1542776.0,9.93,7.0
601218,吉鑫科技,机械基件,江苏,99176.0,99176.0,391536.81,284976.0,79373.0,2.43,3.0,20110506,4132.0,5.43,130.0
600020,中原高速,路桥,河南,224737.0,224737.0,4446393.0,549962.0,1582198.0,5.31,1.3,20030808,60158.0,5.44,20.0
665,湖北广电,影视音像,湖北,21134.0,63622.0,734923.25,75349.0,416054.0,8.26,2.6,19961210,20297.0,13.62,43.0
600190,锦州港,港口,辽宁,133898.0,200229.0,1202275.88,140012.0,859328.0,2.94,1.9,19990609,16893.0,4.55,54.0
776,广发证券,证券,广东,591929.0,762109.0,40585220.0,0.0,86862.0,9.62,2.2,19970611,334218.0,15.49,35.0
2598,山东章鼓,机械基件,山东,26389.0,31200.0,99455.81,67600.0,22221.0,2.38,6.1,20110707,8161.0,10.05,38.0
600203,福日电子,元器件,福建,28378.0,38028.0,436350.31,244259.0,39010.0,3.97,3.5,19990514,6597.0,10.06,58.0
820,金城股份,造纸,辽宁,22088.0,28783.0,68365.0,23517.0,26873.0,0.82,20.7,19980630,20766.0,11.88,16.0
600068,葛洲坝,建筑施工,湖北,414858.0,460478.0,12045666.0,7302095.0,1168719.0,4.16,1.9,19970526,181141.0,6.41,16.0
2430,杭氧股份,化工机械,浙江,80934.0,83178.0,1050859.88,531211.0,380044.0,4.37,2.5,20100610,27312.0,8.24,25.0
601179,中国西电,电气设备,陕西,435700.0,512588.0,3179527.25,2361781.0,488242.0,3.52,2.0,20100128,37450.0,5.5,75.0
670,盈方微,元器件,湖北,56099.0,81663.0,68087.4,44534.0,1979.0,0.64,24.6,19961217,447.0,10.08,1843.0
2540,亚太科技,铝,江苏,70512.0,104000.0,296894.06,186284.0,52845.0,2.5,4.0,20110118,15646.0,7.33,49.0
300271,华宇软件,软件服务,北京,22209.0,31986.0,230637.67,140636.0,7146.0,4.57,11.1,20111026,12230.0,38.5,101.0
2644,佛慈制药,中成药,甘肃,44429.0,51066.0,150182.88,103062.0,15629.0,2.4,7.0,20111222,3187.0,12.84,206.0
600315,上海家化,日用化工,上海,67107.0,67403.0,659836.94,554966.0,18976.0,6.45,6.4,20010315,77090.0,32.17,28.0
2264,新 华 都,超市连锁,福建,53571.0,54150.0,361200.13,160603.0,39722.0,1.8,4.9,20080731,-1335.0,6.44,-261.0
603806,福斯特,塑料,浙江,9021.0,40200.0,464632.31,401357.0,38415.0,10.04,4.8,20140905,51004.0,35.96,28.0
2305,南国置业,区域地产,湖北,109479.0,145506.0,1418604.38,1346109.0,3091.0,1.92,3.4,20091106,49233.0,4.61,14.0
300318,博晖创新,医疗保健,北京,20347.0,40911.0,205020.2,50135.0,33471.0,3.43,7.6,20120523,4778.0,16.63,142.0
600084,中葡股份,红黄药酒,新疆,99820.0,112373.0,428666.5,368830.0,32726.0,2.07,3.8,19970711,1205.0,5.55,517.0
600723,首商股份,百货,北京,65807.0,65841.0,625258.75,446886.0,85175.0,4.83,2.3,19960716,35396.0,8.33,15.0
2173,千足珍珠,农业综合,浙江,10838.0,20220.0,102603.42,87102.0,8852.0,2.28,11.6,20070925,1701.0,22.23,264.0
2109,兴化股份,化工原料,陕西,35840.0,35840.0,181448.95,34204.0,125677.0,2.98,2.9,20070126,1287.0,6.49,181.0
2327,富安娜,服饰,深圳,45158.0,86112.0,294241.63,184392.0,50290.0,2.77,4.4,20091230,31726.0,9.31,25.0
2429,兆驰股份,家用电器,深圳,158772.0,160179.0,965695.81,799939.0,39471.0,3.06,4.7,20100610,61262.0,8.38,22.0
600050,中国联通,电信运营,上海,2119660.0,2119660.0,56168396.0,6638974.0,35413572.0,3.7,1.7,20021009,326423.0,4.66,30.0
2500,山西证券,证券,山西,248847.0,251873.0,4589024.5,0.0,34263.0,3.32,4.8,20101115,32889.0,12.11,93.0
603993,洛阳钼业,小金属,河南,1295373.0,1688720.0,3016617.5,1487487.0,431346.0,1.03,4.5,20121009,134959.0,3.73,47.0
2317,众生药业,中成药,广东,47405.0,73847.0,312542.38,109424.0,54934.0,2.71,5.0,20091211,19792.0,10.27,38.0
2437,誉衡药业,化学制药,黑龙江,70000.0,73301.0,802337.56,169783.0,149145.0,4.71,6.6,20100623,27843.0,23.45,62.0
601226,华电重工,专用机械,北京,36750.0,115500.0,876047.13,746337.0,101986.0,3.15,4.0,20141211,33999.0,10.32,35.0
2617,露笑科技,电气设备,浙江,30717.0,36000.0,232516.67,132300.0,48503.0,2.49,8.8,20110920,1217.0,26.3,778.0
603588,高能环境,环境保护,北京,4040.0,16160.0,310243.91,162716.0,10086.0,10.85,7.1,20141229,13276.0,55.5,68.0
557,*ST广夏,红黄药酒,宁夏,66800.0,68613.0,27380.23,24434.0,1784.0,0.21,37.0,19940617,12338.0,5.65,31.0
300283,温州宏丰,电气设备,浙江,12742.0,27624.0,82196.8,44909.0,19428.0,1.99,7.4,20120110,2294.0,11.3,136.0
600602,仪电电子,元器件,上海,87957.0,132684.0,320876.56,133484.0,17128.0,2.27,5.5,19901219,11003.0,9.5,115.0
915,山大华特,生物制药,山东,17938.0,18026.0,198449.94,98007.0,44042.0,5.73,6.3,19990609,16408.0,26.68,29.0
600398,海澜之家,服饰,江苏,153122.0,449276.0,2064993.75,1617485.0,237384.0,1.7,8.5,20001228,87368.0,10.5,54.0
2698,博实股份,化工机械,黑龙江,52003.0,68170.0,201494.44,165165.0,19292.0,2.52,11.7,20120911,18998.0,21.0,75.0
600089,特变电工,电气设备,新疆,317749.0,324905.0,6597823.5,4204465.0,1737797.0,6.3,1.9,19970618,131920.0,9.55,24.0
300059,东方财富,互联网,上海,129126.0,169951.0,597493.13,498020.0,12611.0,1.97,28.3,20100319,6943.0,41.2,1008.0
600332,白云山,中成药,广东,103634.0,129108.0,1582216.5,1013348.0,191170.0,6.29,5.0,20010206,85593.0,23.02,35.0
800,一汽轿车,汽车整车,吉林,141175.0,162750.0,1828648.38,899127.0,564676.0,5.38,3.0,19970618,13729.0,12.47,148.0
600601,方正科技,电脑设备,上海,219489.0,219489.0,906836.19,423389.0,307079.0,1.62,4.0,19901219,13753.0,4.81,77.0
600857,宁波中百,百货,浙江,22432.0,22432.0,77283.55,38728.0,12736.0,2.69,7.8,19940425,3799.0,13.47,80.0
600491,龙元建设,建筑施工,浙江,94760.0,94760.0,2268022.75,2191633.0,27002.0,3.67,2.6,20040524,28587.0,6.74,22.0
603601,再升科技,玻璃,重庆,3740.0,14960.0,41169.37,25095.0,11670.0,2.14,18.6,20150122,2496.0,31.94,191.0
600720,祁连山,水泥,甘肃,77616.0,77629.0,1115034.25,253262.0,709843.0,6.14,1.4,19960716,40005.0,6.78,13.0
413,东旭光电,元器件,河北,201930.0,383510.0,1705134.38,1143301.0,269127.0,2.62,3.6,19960925,46420.0,6.8,56.0
906,物产中拓,批发业,湖南,33061.0,39293.0,644108.5,546350.0,57036.0,4.01,4.0,19990707,5460.0,11.67,84.0
300067,安诺其,染料涂料,上海,34096.0,52666.0,129306.45,77237.0,22487.0,1.79,5.8,20100421,5716.0,7.78,72.0
2750,龙津药业,中成药,云南,5025.0,20025.0,66792.18,38235.0,26458.0,2.9,16.6,20150324,7961.0,37.0,93.0
600269,赣粤高速,路桥,江西,233541.0,233541.0,3030123.5,366859.0,2310927.0,5.33,1.1,20000518,83960.0,4.89,14.0
908,景峰医药,化学制药,湖南,24678.0,79979.0,315801.38,167523.0,31570.0,2.53,6.7,19990203,6453.0,13.69,170.0
2195,二三四五,软件服务,上海,45060.0,87173.0,465686.5,197622.0,18314.0,4.95,7.3,20071212,7140.0,26.45,323.0
600969,郴电国际,水力发电,湖南,26432.0,26432.0,783291.13,274949.0,363458.0,10.13,2.0,20040408,13593.0,14.72,29.0
572,海马汽车,汽车整车,海南,164210.0,164464.0,1497234.25,574614.0,315466.0,4.46,1.4,19940808,22535.0,4.92,36.0
698,沈阳化工,化工原料,辽宁,43235.0,81951.0,945226.63,248001.0,449492.0,5.76,1.4,19970220,-3509.0,5.9,-138.0
2447,壹桥海参,渔业,辽宁,57697.0,95245.0,319074.63,68781.0,197982.0,2.27,4.5,20100713,18406.0,6.92,36.0
300420,五洋科技,机械基件,江苏,2000.0,9078.0,47561.05,36168.0,7895.0,4.87,14.0,20150217,3547.0,44.5,114.0
600581,八一钢铁,普钢,新疆,76645.0,76645.0,1944938.63,413071.0,1490148.0,-0.16,-59.6,20020816,-61567.0,6.96,-9.0
600406,国电南瑞,软件服务,江苏,220575.0,242895.0,1359323.0,1222213.0,50876.0,2.9,5.4,20031016,131311.0,13.93,26.0
601579,会稽山,红黄药酒,浙江,24800.0,40000.0,234602.16,113570.0,78075.0,3.65,3.8,20140825,12040.0,12.0,40.0
603017,中衡设计,建筑施工,江苏,3000.0,12234.0,107157.13,65584.0,2629.0,7.3,6.7,20141231,8624.0,32.1,46.0
600276,恒瑞医药,化学制药,江苏,194839.0,195650.0,1088855.0,890306.0,141596.0,4.81,10.3,20001018,127702.0,43.32,66.0
600630,龙头股份,纺织,上海,42486.0,42486.0,268003.06,216999.0,33021.0,3.93,6.8,19930209,5379.0,19.16,151.0
2697,红旗连锁,超市连锁,四川,73141.0,136000.0,361629.09,260507.0,82981.0,1.48,5.2,20120905,16693.0,6.06,49.0
918,嘉凯城,全国地产,湖南,180419.0,180419.0,3656006.5,3480136.0,34691.0,2.07,3.3,19990720,6893.0,4.05,106.0
300197,铁汉生态,环境保护,深圳,44069.0,80760.0,632370.44,401789.0,31802.0,3.87,4.4,20110329,23202.0,12.15,42.0
603718,海利生物,生物制药,上海,7000.0,28000.0,113474.42,73186.0,15676.0,3.22,16.7,20150515,11085.0,41.88,106.0
619,海螺型材,其他建材,安徽,36000.0,36000.0,395805.47,208529.0,161827.0,6.69,2.2,19961023,14993.0,10.23,25.0
600077,宋都股份,全国地产,浙江,109096.0,134012.0,1496482.0,1451247.0,5572.0,2.77,2.9,19970520,26420.0,5.12,26.0
690,宝新能源,火力发电,广东,171080.0,172661.0,981924.38,218020.0,411486.0,2.77,3.6,19970128,86004.0,7.18,14.0
2064,华峰氨纶,化纤,浙江,151339.0,167680.0,513153.09,209732.0,172492.0,2.0,3.3,20060823,23528.0,5.14,37.0
603778,乾景园林,装修装饰,北京,0.0,0.0,87105.82,83185.0,1057.0,0.0,0.0,0,7300.0,52.57,0.0
423,东阿阿胶,中成药,山东,65372.0,65402.0,818645.63,610667.0,128459.0,9.96,5.5,19960729,120288.0,43.27,24.0
600011,华能国际,火力发电,北京,1050000.0,1520038.0,29729670.0,3093181.0,19016014.0,5.17,1.7,20011206,897818.0,7.22,12.0
601872,招商轮船,水运,上海,472092.0,529946.0,3230553.5,551714.0,2250690.0,2.63,2.8,20061201,-63073.0,5.16,-43.0
2398,建研集团,其他建材,福建,25290.0,34273.0,245817.59,154934.0,41701.0,5.71,3.0,20100506,21422.0,12.42,20.0
620,新华联,区域地产,北京,159797.0,189669.0,3193708.25,2458572.0,105598.0,3.03,3.4,19961029,47820.0,7.26,29.0
600076,青鸟华光,通信设备,山东,36554.0,103426.0,79681.81,74329.0,211.0,0.29,36.6,19970526,2624.0,9.34,368.0
600562,国睿科技,通信设备,江苏,16818.0,25706.0,148458.86,132786.0,11222.0,3.68,17.0,20030128,8472.0,53.08,161.0
601857,中国石油,石油开采,北京,16192208.0,18302098.0,237234208.0,40983400.0,60139896.0,6.39,1.3,20071105,11735767.0,7.33,11.0
402,金 融 街,全国地产,北京,298700.0,298893.0,10476731.0,8349221.0,281202.0,8.11,1.6,19960626,269606.0,9.44,10.0
600150,中国船舶,船舶,上海,137812.0,137812.0,5497541.0,3858287.0,1195813.0,12.82,2.8,19980520,3687.0,27.29,1020.0
2265,西仪股份,汽车配件,云南,29103.0,29103.0,79476.82,51538.0,20784.0,1.71,7.4,20080806,-1247.0,11.57,-270.0
2650,加加食品,食品,湖南,112803.0,115200.0,243649.45,70389.0,61919.0,1.57,5.0,20120106,15687.0,6.32,46.0
601398,工商银行,银行,北京,26961222.0,35640624.0,2210491648.0,0.0,18714500.0,4.71,1.0,20061027,25899733.0,4.22,6.0
2172,澳洋科技,化纤,江苏,53755.0,69488.0,362952.06,135541.0,191355.0,1.39,11.0,20070921,-1590.0,10.55,-461.0
600795,国电电力,火力发电,辽宁,1781554.0,1965040.0,25237138.0,1715952.0,15901222.0,2.46,1.6,19970318,580143.0,3.17,11.0
600018,上港集团,港口,上海,2275518.0,2317368.0,9722141.0,1919296.0,3379519.0,2.51,2.7,20061026,566378.0,5.29,22.0
2637,赞宇科技,日用化工,浙江,11338.0,16000.0,217849.75,121278.0,58963.0,7.33,4.2,20111125,3957.0,19.07,77.0
2583,海能达,通信设备,深圳,84001.0,153758.0,384971.59,221107.0,99239.0,1.37,9.0,20110527,7056.0,9.54,208.0
600029,南方航空,空运,广东,702265.0,981757.0,18386200.0,1601200.0,14266400.0,4.05,2.2,20030725,209867.0,7.43,35.0
881,大连国际,综合类,辽宁,30796.0,30892.0,526102.44,331640.0,187685.0,2.66,8.9,19980902,12810.0,17.0,41.0
922,佳电股份,电气设备,黑龙江,36558.0,54367.0,357947.88,271204.0,60234.0,3.96,3.3,19990618,12215.0,9.59,43.0
2440,闰土股份,染料涂料,浙江,57478.0,76700.0,788366.69,459200.0,229343.0,7.78,2.5,20100706,80599.0,15.01,14.0
2314,南山控股,其他建材,深圳,57984.0,187753.0,1154353.13,997187.0,103470.0,2.96,2.9,20091203,-19088.0,6.46,-64.0
2677,浙江美大,家用电器,浙江,37750.0,40000.0,111397.4,71992.0,18114.0,2.45,7.9,20120525,11115.0,15.1,54.0
600027,华电国际,火力发电,山东,594006.0,986298.0,20563254.0,2667266.0,12904986.0,4.14,1.7,20050203,381937.0,5.41,14.0
2479,富春环保,火力发电,浙江,73167.0,79635.0,426675.66,141528.0,143363.0,3.39,4.1,20100921,18317.0,9.75,42.0
600975,新五丰,农业综合,湖南,23436.0,32634.0,164933.59,92122.0,54101.0,3.2,5.8,20040609,-475.0,10.89,-749.0
2152,广电运通,电脑设备,广东,86310.0,89668.0,639861.88,534196.0,55010.0,4.56,6.9,20070813,69705.0,24.05,31.0
601107,四川成渝,路桥,四川,216274.0,305806.0,3083231.0,655767.0,53860.0,4.03,1.4,20090727,105347.0,4.38,13.0
300243,瑞丰高材,化工原料,山东,13358.0,20616.0,93191.18,56479.0,18972.0,2.2,10.0,20110712,3248.0,15.33,97.0
600479,千金药业,中成药,湖南,30482.0,34876.0,269545.47,188139.0,38429.0,4.6,4.5,20040312,11634.0,14.36,43.0
2683,宏大爆破,化工原料,广东,47336.0,60990.0,404885.19,284401.0,73409.0,3.33,4.2,20120612,13773.0,8.84,39.0
600290,华仪电气,电气设备,浙江,52688.0,52688.0,532814.69,407072.0,56238.0,4.0,3.8,20001106,5617.0,9.96,93.0
300433,蓝思科技,元器件,湖南,6736.0,67336.0,1984506.25,812074.0,983704.0,14.81,6.0,20150318,187337.0,64.38,23.0
600848,上海临港,园区开发,上海,29214.0,89517.0,637772.63,513849.0,644.0,3.85,6.0,19940324,-1258.0,15.58,-1108.0
2287,奇正藏药,中成药,西藏,40600.0,40600.0,181987.34,136135.0,24398.0,3.78,11.6,20090828,21369.0,29.02,55.0
425,徐工机械,工程机械,江苏,706951.0,708429.0,4774222.0,3599241.0,720367.0,3.0,1.5,19960828,146271.0,3.36,16.0
2640,跨境通,服饰,山西,34748.0,63540.0,259382.41,142505.0,4124.0,3.08,10.9,20111208,3910.0,25.76,419.0
600730,中国高科,综合类,北京,58666.0,58666.0,257701.84,173260.0,5066.0,2.43,7.6,19960726,9094.0,13.45,87.0
821,京山轻机,轻工机械,湖北,34522.0,47773.0,260468.22,117172.0,54760.0,3.4,4.6,19980626,-2083.0,14.6,-335.0
2481,双塔食品,食品,山东,93638.0,126339.0,382241.31,236130.0,78832.0,2.01,6.9,20100921,11844.0,7.87,84.0
300137,先河环保,电器仪表,河北,28142.0,34440.0,162641.77,110493.0,19683.0,3.89,5.3,20101105,5944.0,14.66,85.0
835,长城动漫,影视音像,四川,30537.0,30537.0,149633.38,50828.0,5538.0,1.07,20.1,19990625,-764.0,14.71,-588.0
2054,德美化工,化工原料,广东,31572.0,41981.0,252205.38,117973.0,54228.0,4.28,3.2,20060725,10658.0,11.35,45.0
600742,一汽富维,汽车配件,吉林,21152.0,21152.0,662620.06,278789.0,142338.0,18.11,1.7,19960826,43746.0,25.03,12.0
2531,天顺风能,电气设备,江苏,82122.0,82300.0,469116.66,345802.0,77359.0,2.54,5.7,20101231,17280.0,10.24,49.0
2004,华邦健康,化学制药,重庆,126332.0,188348.0,1722344.75,766505.0,214613.0,3.96,3.7,20040625,35467.0,10.27,55.0
600641,万业企业,区域地产,上海,80616.0,80616.0,684568.19,660320.0,278.0,4.57,3.9,19930407,24608.0,11.63,38.0
600338,西藏珠峰,铅锌,西藏,15833.0,65301.0,136325.66,58631.0,66142.0,1.29,18.4,20001227,3420.0,15.14,289.0
2657,中科金财,软件服务,北京,16539.0,31698.0,232883.88,108111.0,7497.0,5.05,16.2,20120228,6570.0,59.5,287.0
601633,长城汽车,汽车整车,河北,602773.0,912727.0,6541183.5,3503864.0,1836139.0,3.67,3.3,20110928,731921.0,9.34,12.0
528,柳    工,工程机械,广西,112509.0,112524.0,2016817.25,1382357.0,240875.0,7.9,1.1,19931118,27068.0,7.01,29.0
2356,浩宁达,电器仪表,深圳,24000.0,31047.0,249320.75,171202.0,17179.0,4.86,5.7,20100209,2876.0,22.2,240.0
600033,福建高速,路桥,福建,274440.0,274440.0,1894211.75,112846.0,1638499.0,2.91,1.5,20010209,51842.0,3.55,19.0
300215,电科院,电气设备,江苏,48000.0,72000.0,352821.03,52333.0,149060.0,1.81,10.3,20110511,13014.0,13.02,72.0
300099,尤洛卡,电器仪表,山东,14251.0,21460.0,88091.61,53760.0,12789.0,3.72,7.8,20100806,5655.0,20.14,76.0
600320,振华重工,工程机械,上海,276833.0,439029.0,5683237.5,2549390.0,1522804.0,3.37,1.8,20001221,-23481.0,4.75,-89.0
921,海信科龙,家用电器,广东,90172.0,136273.0,1418233.13,854771.0,349244.0,2.88,3.4,19990713,87642.0,7.14,11.0
300192,科斯伍德,染料涂料,江苏,17449.0,24255.0,80118.53,45967.0,28218.0,2.75,6.1,20110322,4000.0,11.9,72.0
89,深圳机场,机场,深圳,205067.0,205077.0,1265362.5,274097.0,771576.0,4.9,1.7,19980420,44990.0,7.15,33.0
919,金陵药业,中成药,江苏,50322.0,50400.0,379720.84,237928.0,99270.0,4.76,3.6,19991118,16554.0,13.12,40.0
600159,大龙地产,区域地产,北京,83000.0,83000.0,278855.47,243181.0,5126.0,2.54,2.5,19980526,8767.0,4.8,45.0
902,新洋丰,农药化肥,湖北,25800.0,65922.0,629714.06,382257.0,176310.0,6.79,4.5,19990408,16171.0,27.6,113.0
600993,马应龙,中成药,湖北,43024.0,43105.0,228241.8,165638.0,23037.0,4.05,5.7,20040517,18720.0,16.89,39.0
