code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
300321,同大股份,5.017,63.01,61.12,63.08,58.5,60.0,1226688.0,2.76281,74714117.0,96.081,5.05,279764.4,279764.4
300191,潜能恒信,5.005,32.1,31.33,32.82,29.81,30.57,12182595.0,5.88474,382485245.0,401.25,8.584,1027200.0,664534.2
600616,金枫酒业,5.004,11.96,11.33,11.98,11.04,11.39,59042293.0,12.0979,683461547.0,85.429,3.181,615484.553632,583692.960032
300223,北京君正,5.004,25.81,25.19,26.19,24.1,24.58,4925798.0,5.0654,124213946.0,-267.739,3.918,429478.4,250986.86724
300486,东杰智能,5.001,35.69,34.76,36.35,33.56,33.99,2596074.0,7.47717,90564535.0,68.635,7.351,495594.484289,123915.68
600807,天业股份,5.0,13.86,13.4,14.13,13.1,13.2,29248118.0,5.94269,397974379.0,99.0,7.519,1187295.737166,682147.087776
002306,*ST云网,5.0,6.51,6.28,6.51,6.14,6.2,60494247.0,9.87634,389771565.0,-7.659,-21.904,520800.0,398748.40425
002192,*ST融捷,4.999,44.11,43.09,44.11,42.75,42.01,6825175.0,5.96495,299232900.0,-76.052,10.738,763559.401759,504712.305779
000760,斯太尔,4.993,15.14,14.55,15.4,13.98,14.42,25814237.0,7.78491,379902136.0,757.0,7.13,1194007.966792,502032.116912
600639,浦东金桥,4.991,16.62,16.19,16.77,15.8,15.83,7202818.0,1.09691,117635047.0,35.92,2.317,1865450.228166,1091350.3887
002491,通鼎互联,4.984,13.48,13.1,13.69,12.8,12.84,24226410.0,2.24468,321031236.0,27.117,5.974,1616408.668604,1454871.646676
600158,中体产业,4.978,17.08,16.62,17.34,16.3,16.27,33555093.0,5.10347,564145874.0,139.771,9.447,1441100.017084,1123002.129536
000815,*ST美利,4.978,21.72,20.82,21.72,20.6,20.69,6441613.0,2.03347,136311252.0,-10.595,-18.085,688089.6,688045.990584
601002,晋亿实业,4.977,9.07,8.78,9.18,8.66,8.64,20237504.0,2.74046,180725215.0,53.353,3.203,718969.83,669792.29
000892,*ST星美,4.97,15.84,15.21,15.84,14.92,15.09,14197727.0,4.62561,220333004.0,-2731.034,17600.0,655580.97792,486189.30096
002090,金智科技,4.962,27.92,27.05,28.0,25.98,26.6,3825838.0,1.9587700000000001,103476973.0,53.344,6.285,642883.837168,545327.582384
000976,*ST春晖,4.952,8.69,8.4,8.69,8.22,8.28,11707701.0,1.99599,99607166.0,-24.139,23.75,509792.589724,509720.546148
002405,四维图新,4.947,29.7,29.11,30.2,28.4,28.3,29271925.0,4.43452,860879616.0,174.706,7.763,2112966.4347,1960473.17466
300299,富春通信,4.943,33.12,32.46,33.12,30.15,31.56,5618599.0,3.78785,177864130.0,414.0,9.722,1258568.733744,491276.04768
300217,东方电热,4.94,13.17,12.85,13.26,12.5,12.55,10449970.0,3.80175,134989829.0,50.732,4.32,598996.861377,362007.141765
600973,宝胜股份,4.914,12.17,11.8,12.3,11.63,11.6,6712344.0,1.61989,80104570.0,38.882,2.411,504289.454669,504289.454669
000548,湖南投资,4.911,7.69,7.45,7.78,7.2,7.33,15748845.0,3.15481,117689277.0,192.25,2.6109999999999998,383896.958659,383885.604374
300304,云意电气,4.883,21.91,20.8,22.27,20.6,20.89,5216757.0,2.74026,111966947.0,53.439,4.553,438200.0,417110.676297
300281,金明精机,4.88,13.11,12.8,13.3,12.14,12.5,4786658.0,4.4459,61716088.0,26.22,4.519,320152.992291,141148.324686
002259,升达林业,4.871,7.32,7.03,7.5,6.85,6.98,21486431.0,3.5497300000000003,154470783.0,305.0,5.546,470910.24,443077.553328
300119,瑞普生物,4.87,16.15,15.68,16.15,15.51,15.4,4640488.0,2.28554,73787288.0,230.714,3.798,628471.243815,327904.06701
300371,汇中股份,4.864,25.01,24.51,25.01,23.1,23.85,2730551.0,7.85508,66003551.0,32.064,6.1370000000000005,300120.0,86938.71158
002586,围海股份,4.853,9.29,8.84,9.3,8.78,8.86,32903811.0,4.75565,298401040.0,32.034,4.388,676429.6114,642765.332494
002096,南岭民爆,4.848,17.95,17.3,17.95,16.5,17.12,2156719.0,0.58172,36904220.0,33.868,3.046,666460.165,665490.865
300045,华力创通,4.844,16.45,16.09,16.53,15.68,15.69,13024569.0,3.96218,210130987.0,91.389,10.797,913172.4,540747.93346
300184,力源信息,4.843,12.34,12.0,12.44,11.48,11.77,8434635.0,3.27771,101590457.0,94.923,6.921,473950.405936,317549.24284
300049,福瑞股份,4.842,23.82,23.37,23.82,22.67,22.72,12096707.0,5.44488,282071236.0,34.029,4.835,627555.865044,529200.869784
300470,日机密封,4.8,94.32,90.22,98.88,87.02,90.0,1310719.0,9.82548,120376043.0,42.486,6.474,503102.88,125822.88
002125,湘潭电化,4.799,15.94,15.41,16.0,14.81,15.21,2626332.0,1.88767,40967137.0,-36.227,6.13,257979.321654,221774.201904
002084,海鸥卫浴,4.783,9.64,9.22,9.79,9.02,9.2,13570853.0,3.35451,127313421.0,96.4,4.713,439888.843792,389991.7671
300358,楚天科技,4.779,26.09,25.4,26.44,24.7,24.9,4697126.0,6.4111,120045443.0,19.326,4.829,724581.869038,191149.679064
300463,迈克生物,4.771,89.16,86.99,89.69,84.7,85.1,3138641.0,8.36971,273737535.0,58.658,8.558,1658376.0,334350.0
002755,东方新星,4.763,34.53,33.5,34.94,33.0,32.96,966133.0,3.8126800000000003,32902562.0,70.469,6.866,349927.02,87499.02
300091,金通灵,4.762,26.4,26.0,26.45,24.6,25.2,2393263.0,1.6598700000000002,61285431.0,394.03,6.57,551760.0,380646.0504
002453,天马精化,4.74,9.06,8.87,9.1,8.68,8.65,18912440.0,3.5203100000000003,168434973.0,151.0,4.313,517597.8,486736.97115
300072,三聚环保,4.74,30.27,29.35,30.36,29.35,28.9,11174850.0,1.8723400000000001,334891361.0,38.316,5.29,2355682.38315,1806635.052321
002621,三垒股份,4.724,17.07,16.48,17.2,15.9,16.3,1707956.0,3.03637,28053573.0,63.222,3.445,384075.0,96018.75
000938,紫光股份,4.722,69.64,68.29,69.83,66.3,66.5,6007797.0,2.91535,408500901.0,113.977,7.066,1435141.12,1435103.256732
002374,丽鹏股份,4.72,13.09,12.58,13.14,12.38,12.5,4414606.0,1.93838,56651981.0,81.813,2.229,431516.066289,298121.370162
000662,索芙特,4.715,19.1,18.55,19.1,18.0,18.24,6077384.0,2.11032,113455647.0,571.856,9.609,550059.372,550050.70824
000752,西藏发展,4.713,13.33,12.5,13.48,12.5,12.73,9677806.0,3.6693,127031442.0,136.718,4.463,351590.068503,351580.049675
300053,欧比特,4.71,35.35,34.33,35.5,33.25,33.76,13592499.0,8.20879,469254856.0,282.8,6.7010000000000005,817151.4484,585342.09125
300287,飞利信,4.7,14.48,14.1,14.51,13.8,13.83,16212158.0,2.30601,230510065.0,39.135,10.752,1782214.629184,1018002.924912
600223,鲁商置业,4.698,6.24,6.09,6.28,5.8,5.96,10231771.0,1.02219,62232790.0,29.714,2.964,624604.032,624604.032
300170,汉得信息,4.693,14.5,14.03,14.5,13.8,13.85,33577982.0,5.38771,476224249.0,43.939,6.718,1201505.7193,903687.0554
000708,大冶特钢,4.686,9.16,8.85,9.19,8.77,8.75,9416545.0,2.09532,84781722.0,15.369,1.199,411658.16768,411658.16768
002196,方正电机,4.681,27.06,26.01,27.27,26.01,25.85,5369765.0,5.62397,143430172.0,386.571,5.4879999999999995,717888.467538,258368.828586
002730,电光科技,4.675,39.63,38.98,40.2,37.0,37.86,4661847.0,9.98896,181787553.0,88.067,7.167,581253.21,184953.21
300489,中飞股份,4.671,79.55,77.98,79.99,75.9,76.0,828333.0,7.29809,64611936.0,75.161,8.565,360958.125,90289.25
000050,深天马Ａ,4.667,15.7,15.3,15.75,14.88,15.0,17646035.0,1.8710900000000001,271126794.0,22.063,2.119,2199725.02808,1480645.73278
300305,裕兴股份,4.656,23.6,22.9,23.93,22.46,22.55,3769345.0,6.05919,87431508.0,50.796,2.589,342801.8,146812.48008
600175,美都能源,4.651,5.4,5.35,5.45,5.21,5.16,40411069.0,2.79076,215869816.0,49.091,2.918,1323560.25486,781937.93718
002478,常宝股份,4.645,11.49,11.13,11.55,10.96,10.98,5136521.0,1.82031,57683125.0,18.836,1.5750000000000002,459714.9,324222.814995
600618,氯碱化工,4.643,12.62,12.22,12.86,12.0,12.06,9409719.0,1.2549000000000001,117577951.0,-24.629,6.885,1459376.769712,946298.049712
300417,南华仪器,4.64,78.48,75.8,79.38,74.77,75.0,522925.0,5.12672,40249705.0,79.878,9.193,320198.4,80049.6
603999,读者传媒,4.639,43.31,41.57,44.44,40.6,41.39,15477732.0,25.79622,663301075.0,55.526,7.591,1039440.0,259860.0
002315,焦点科技,4.636,75.39,73.47,75.89,71.26,72.05,2436379.0,4.0386,179652798.0,73.912,4.674,885832.5,454808.178132
000738,中航动控,4.617,31.27,31.0,31.8,29.15,29.89,38811557.0,3.38776,1192356012.0,193.622,7.616,3582423.625323,3582423.625323
600037,歌华有线,4.609,16.34,15.98,16.51,15.42,15.62,30894465.0,2.64428,495415799.0,30.491,2.385,2274165.062456,1909087.210484
000937,冀中能源,4.603,5.0,4.9,5.26,4.87,4.78,46127612.0,1.60769,230692483.0,510.204,0.976,1766773.425,1434592.637
300239,东宝生物,4.583,12.78,12.7,12.85,12.13,12.22,3301158.0,1.7408100000000002,41395222.0,517.409,7.386,294498.555012,242350.888374
600634,中技控股,4.573,13.72,13.3,13.95,12.77,13.12,23388891.0,5.87692,313559886.0,59.652,3.204,789904.415132,546026.764052
600287,江苏舜天,4.569,8.24,8.02,8.3,7.91,7.88,8492182.0,1.9442,68997323.0,68.781,2.939,359919.964976,359919.964976
000816,智慧农业,4.569,6.18,6.0,6.25,5.85,5.91,29191992.0,2.68117,176579377.0,154.5,2.6029999999999998,876820.450524,672864.477696
600284,浦东建设,4.562,11.46,11.06,11.49,10.82,10.96,12068140.0,1.82563,134962603.0,22.519,1.631,794223.84,757551.84
603939,益丰药房,4.547,29.66,28.7,30.0,28.13,28.37,2198794.0,2.7484900000000003,63938567.0,25.35,3.487,949120.0,237280.0
002616,长青集团,4.545,17.25,16.67,17.33,16.41,16.5,8886112.0,4.00655,151100572.0,40.819,3.972,619849.98045,382587.3567
002360,同德化工,4.532,10.38,10.01,10.65,9.85,9.93,12334277.0,5.03264,124855989.0,32.693,4.19,406390.0788,254398.775988
300205,天喻信息,4.526,14.55,14.3,14.55,13.35,13.92,20482622.0,4.82068,287497836.0,106.75,5.643,625731.48,618216.383175
600095,哈高科,4.518,8.79,8.25,9.0,8.16,8.41,23051552.0,6.38081,198222921.0,274.687,4.557,317550.673635,317550.673635
300094,国联水产,4.518,17.35,16.9,17.37,16.31,16.6,10442837.0,3.08102,176264124.0,27.109,3.5620000000000003,613855.3185,588063.22837
002357,富临运业,4.511,12.51,12.15,12.55,11.74,11.97,6473881.0,2.0667,79463858.0,20.815,4.6690000000000005,392174.784036,391872.321009
000926,福星股份,4.496,12.55,12.35,12.59,12.1,12.01,30704567.0,6.28483,379414183.0,12.677,1.425,894006.34075,613130.559985
300193,佳士科技,4.494,9.3,9.21,9.44,8.88,8.9,18619136.0,5.48484,170132988.0,39.29,1.048,471615.8898,315702.81456
300134,大富科技,4.476,19.84,19.49,19.89,18.2,18.99,16701699.0,2.79423,322032579.0,14.273,5.2,1295155.2,1185876.48
601038,一拖股份,4.469,10.52,10.34,10.55,10.02,10.07,8868275.0,1.4932,91304769.0,62.47,2.206,1047686.8,624793.32
300264,佳创视讯,4.469,18.7,18.41,19.07,17.1,17.9,13008205.0,7.62239,235973294.0,233.75,7.14,429165.0,319130.15519
002620,瑞和股份,4.461,28.1,27.43,28.1,26.51,26.9,2382517.0,2.54995,65497434.0,61.087,3.147,337200.0,262549.16346
002355,兴民钢圈,4.448,20.9,20.01,21.41,19.78,20.01,24116200.0,7.0573,500034849.0,209.0,5.449,1073633.1045,714194.90659
600345,长江通信,4.446,16.68,16.16,16.75,15.86,15.97,5133929.0,2.59289,83794505.0,75.818,2.787,330264.0,330264.0
600360,华微电子,4.444,7.05,6.9,7.08,6.78,6.75,20572511.0,2.7873,142956872.0,145.963,2.632,520346.4,520346.4
600372,中航电子,4.426,19.11,18.5,19.38,18.02,18.3,12236287.0,0.69557,229611803.0,56.206,6.369,3361760.374518,3361760.374518
600152,维科精华,4.424,10.15,9.8,10.24,9.8,9.72,7712641.0,2.62787,77538484.0,-13.494,5.272,297896.613,297896.613
600737,中粮屯河,4.421,11.1,10.79,11.24,10.63,10.63,46754651.0,3.53489,512727041.0,702.532,3.903,2277582.53205,1468156.43505
002129,中环股份,4.417,9.22,8.98,9.22,8.68,8.83,40413872.0,1.7599900000000002,362683123.0,64.206,3.166,2437986.021652,2117151.866598
300084,海默科技,4.417,8.51,8.2,8.52,8.0,8.15,7134785.0,2.89966,59112111.0,27.514,2.588,276375.643038,209393.227096
600776,东方通信,4.416,8.04,7.84,8.05,7.6,7.7,11937839.0,1.2487300000000001,93703258.0,56.263,3.497,1009824.051456,768624.051456
600568,中珠控股,4.414,14.43,13.9,14.53,13.55,13.82,24562991.0,6.70705,345873362.0,163.051,3.01,731030.335347,528464.86836
000887,中鼎股份,4.406,18.01,17.7,18.15,17.15,17.25,15504238.0,1.3920400000000002,274744610.0,34.635,5.789,2009003.01907,2005913.2775
002132,恒星科技,4.405,6.4,6.16,6.48,6.0,6.13,11047551.0,2.33502,69130200.0,76.19,2.498,452072.21248,302799.72032
002733,雄韬股份,4.394,24.47,24.0,24.79,23.03,23.44,11300976.0,11.9968,272132506.0,26.032,6.416,748782.0,230507.135724
300050,世纪鼎利,4.384,31.67,30.97,31.83,29.34,30.34,3912275.0,2.45414,119940822.0,158.35,3.904,790031.056911,504869.227369
600288,大恒科技,4.372,11.22,10.9,11.27,10.6,10.75,13145924.0,3.0096,143641178.0,184.539,3.36,490089.6,490089.6
600230,沧州大化,4.367,11.95,11.51,11.99,11.23,11.45,5012417.0,1.70381,58340057.0,-17.372,2.598,351554.91812,351554.91812
600330,天通股份,4.366,9.8,9.55,9.94,9.26,9.39,17991765.0,3.05557,173499146.0,466.667,2.33,813862.01316,577042.032
000691,亚太实业,4.363,8.85,8.7,8.99,8.41,8.48,17799424.0,6.12746,154753620.0,-136.574,22.617,286093.95,257080.3755
300476,胜宏科技,4.362,43.54,42.65,43.55,41.21,41.72,2342766.0,6.38878,99728749.0,46.319,5.264,651184.24,159661.18
603568,伟明环保,4.353,36.2,35.3,36.3,33.98,34.69,4435822.0,9.6852,157199265.0,65.818,10.18,1642756.0,165796.0
300249,依米康,4.352,21.82,21.3,22.2,20.9,20.91,4795061.0,4.91709,103651181.0,311.714,5.797,383972.603778,212784.838956
300444,双杰电气,4.341,21.39,20.56,21.78,20.3,20.5,4586227.0,6.64933,96523105.0,29.708,7.8100000000000005,606173.7768,147532.8192
300384,三联虹普,4.338,54.36,53.0,54.5,50.63,52.1,3254625.0,7.7719000000000005,171989869.0,22.76,10.727,811877.472,227642.2848
600302,标准股份,4.336,7.46,7.16,7.48,7.04,7.15,5577889.0,1.61206,40642205.0,-26.398,2.419,258123.313784,258123.313784
000552,靖远煤电,4.33,7.47,7.28,7.66,7.28,7.16,12659064.0,3.5747400000000003,94481822.0,16.176,1.3900000000000001,854183.687175,264531.454182
002027,七喜控股,4.306,31.25,30.55,32.0,29.25,29.96,13285905.0,6.4843,408656853.0,1562.5,19.176,12862160.93125,640292.44375
600679,金山开发,4.3,13.34,12.87,13.5,12.53,12.79,1544806.0,0.8487,20071308.0,122.273,6.775,536533.395298,242814.229108
600677,航天通信,4.299,20.62,20.01,21.24,19.2,19.77,35162180.0,8.82636,709916465.0,-34.825,5.759,1075934.4854,821453.248218
300438,鹏辉能源,4.295,86.2,85.11,87.56,82.5,82.65,1165517.0,5.55008,98793812.0,89.792,9.126,724080.0,181020.0
600532,宏达矿业,4.289,13.13,12.78,13.19,11.6,12.59,12717744.0,3.20965,155456013.0,29.841,3.145,677594.29036,520255.7672
000686,东北证券,4.282,14.37,13.95,14.54,13.8,13.78,45896040.0,2.62435,649912681.0,26.611,2.628,2812447.587984,2513103.060048
002682,龙洲股份,4.281,12.18,11.8,12.2,11.6,11.68,7583856.0,2.89113,90129700.0,121.8,2.332,327146.551704,319498.72605
600171,上海贝岭,4.272,14.4,14.1,14.5,13.66,13.81,14846335.0,2.20335,209998756.0,240.0,5.352,970283.19312,970283.19312
002467,二六三,4.272,14.4,13.95,14.4,13.57,13.81,23432286.0,3.94523,327528058.0,46.452,6.886,1149725.36592,855272.95488
600289,亿阳信通,4.248,12.76,12.46,12.8,11.95,12.24,18879774.0,3.3361,234714731.0,74.272,3.7640000000000002,722117.344784,722117.344784
002401,中海科技,4.248,17.67,17.2,17.9,16.5,16.95,14356857.0,4.80719,248836716.0,104.929,7.631,535825.08,527720.951841
002017,东信和平,4.245,14.49,14.1,14.5,13.75,13.9,6959881.0,2.04819,98538054.0,72.523,6.34,502149.408264,492380.02422
002610,爱康科技,4.244,9.58,9.37,9.61,9.1,9.19,12735052.0,1.81369,118984844.0,33.034,2.899,694550.0,672672.253632
000021,深科技,4.235,8.86,8.6,9.05,8.3,8.5,23364324.0,1.58961,203947429.0,66.517,2.563,1303535.795618,1302255.524732
300291,华录百纳,4.23,26.12,25.75,26.48,25.01,25.06,9782223.0,2.07738,251827778.0,49.943,4.871,1850703.034772,1229972.664884
000010,深华新,4.225,8.88,8.6,9.1,8.43,8.52,22454635.0,5.50453,197254547.0,-70.032,9.506,728030.985144,362241.7734
600211,西藏药业,4.224,40.47,39.33,41.0,39.09,38.83,1141382.0,1.00026,45911049.0,281.042,12.752,589198.683,461799.123
600348,阳泉煤业,4.216,6.18,6.12,6.25,6.07,5.93,49591940.0,2.06203,305425553.0,18.727,1.088,1486290.0,1486290.0
002425,凯撒股份,4.213,22.51,21.75,23.25,21.51,21.6,9352007.0,2.4687900000000003,207963405.0,1125.5,5.059,977469.256286,852701.31
600433,冠豪高新,4.212,8.66,8.48,8.7,8.32,8.31,18205689.0,1.52953,154993999.0,78.727,4.533,1100959.173638,1030782.48
000603,盛达矿业,4.207,15.11,14.79,15.11,14.03,14.5,5889845.0,1.33626,85987300.0,32.149,1.583,763037.875837,666004.500502
300113,顺网科技,4.196,74.5,73.0,75.6,70.05,71.5,8450020.0,4.7462800000000005,614915466.0,137.963,17.48,2177162.3273,1326358.26915
002101,广东鸿图,4.194,23.85,23.38,24.1,22.0,22.89,3122888.0,1.62911,72680685.0,38.468,3.214,457204.5,457186.791375
300077,国民技术,4.194,32.3,31.7,32.36,30.0,31.0,19203934.0,7.22264,605866667.0,807.5,3.283,910730.8,858809.76125
002649,博彦科技,4.191,44.5,43.48,44.63,42.52,42.71,6033476.0,4.56979,264466373.0,43.204,4.52,790311.1,587531.49305
000878,云南铜业,4.188,10.2,9.96,10.4,9.83,9.79,46481144.0,3.28166,468682838.0,204.0,2.898,1444726.776,1444719.79512
000959,首钢股份,4.178,3.99,3.9,4.12,3.83,3.83,95416370.0,7.91085,380097788.0,338.136,0.936,2110466.4504,481251.967917
002160,常铝股份,4.171,8.99,8.71,9.05,8.61,8.63,5130199.0,1.48984,45449460.0,149.833,2.472,573701.818773,309566.743845
300270,中威电子,4.164,15.01,14.53,15.22,14.2,14.41,6451227.0,4.57885,95077642.0,42.886,7.303,409390.245,211478.81695
600822,上海物贸,4.163,12.26,12.1,12.31,11.45,11.77,9714862.0,2.45233,117368257.0,408.667,16.669,608062.792564,485677.335208
600188,兖州煤业,4.162,8.51,8.3,8.81,8.3,8.17,10741028.0,0.36288000000000004,92040817.0,18.621,1.098,4185558.4,2518942.98
000056,皇庭国际,4.153,27.59,26.77,28.62,25.88,26.49,3212875.0,2.28163,88371229.0,-21.897,3.175,1583369.225406,388508.725709
002396,星网锐捷,4.141,16.85,16.49,16.88,15.97,16.18,10379342.0,1.97105,170935577.0,24.47,3.676,908402.427605,887304.15
002121,科陆电子,4.133,25.7,25.15,25.81,24.3,24.68,14739106.0,5.46316,370728171.0,81.098,5.425,1223559.01,693362.46394
300428,四通新材,4.132,46.87,46.26,47.2,44.75,45.01,1254974.0,6.21274,57856978.0,48.823,6.156,378709.6,94677.4
002388,新亚制程,4.128,7.82,7.52,7.85,7.39,7.51,8784926.0,2.41329,67496719.0,130.333,5.499,312487.2,284666.067328
000018,神州长城,4.123,39.65,38.83,40.15,38.2,38.08,3913799.0,3.95784,154001888.0,1561.024,5.394,1771984.59763,392088.00969
002513,蓝丰生化,4.121,13.39,13.2,13.5,12.75,12.86,3627889.0,1.70228,47826090.0,-74.389,2.569,285367.68,285367.68
002136,安 纳 达,4.12,13.14,13.0,13.22,12.6,12.62,6352624.0,2.9782900000000003,82570529.0,870.199,5.307,282536.28,280272.86244
600113,浙江东日,4.119,10.87,10.62,11.05,10.2,10.44,12925525.0,4.05698,137168414.0,217.4,5.786,346318.2,346318.2
600701,工大高新,4.108,16.98,16.65,17.0,16.16,16.31,13845288.0,2.77582,230294040.0,-577.551,9.759,846931.727328,846931.727328
600241,时代万恒,4.103,12.18,11.85,12.25,11.71,11.7,2830051.0,1.57051,34228273.0,-25.375,4.315,275501.99607,219483.6
002241,歌尔声学,4.098,27.69,27.12,27.8,26.2,26.6,15765906.0,1.28392,428148535.0,25.404,4.676,4226766.887148,3400184.66151
002098,浔兴股份,4.082,10.2,10.0,10.22,9.5,9.8,7128604.0,3.5832,70886157.0,20.4,4.327,365160.0,202923.9
601225,陕西煤业,4.067,4.35,4.28,4.48,4.23,4.18,29894904.0,1.10313,129774001.0,43.5,1.319,4350000.0,1178850.0
600399,抚顺特钢,4.063,7.94,7.67,8.05,7.61,7.63,42402030.0,3.75365,333730658.0,88.222,5.414,1032200.0,896920.5032
300419,浩丰科技,4.063,149.84,145.74,152.6,143.08,143.99,814527.0,7.90803,120285251.0,86.115,11.556000000000001,615842.4,154335.2
600126,杭钢股份,4.052,6.42,6.21,6.45,6.18,6.17,8692391.0,1.03612,55186624.0,642.0,1.861,538598.6775,538598.6775
600503,华丽家族,4.052,8.73,8.59,8.79,8.4,8.39,62050651.0,3.9707600000000003,533910147.0,552.532,3.882,1398799.17,1364228.99856
300139,晓程科技,4.052,13.61,13.22,13.75,12.98,13.08,10589744.0,4.99137,142279287.0,25.204,2.894,372914.0,288751.186328
002067,景兴纸业,4.026,6.46,6.38,6.5,6.13,6.21,53585679.0,5.57878,339875276.0,646.0,2.412,706692.346,620499.796
600390,金瑞科技,4.018,11.39,10.96,11.48,10.85,10.95,10684149.0,2.7972900000000003,119553015.0,-158.194,3.445,513981.040739,435037.27991
300136,信维通信,4.005,26.49,25.4,26.78,25.25,25.47,6594848.0,1.60671,171170460.0,114.527,12.313,1584401.069451,1087299.896313
600971,恒源煤电,4.0,5.46,5.39,5.63,5.28,5.25,18459888.0,1.84598,100686151.0,273.0,0.885,546002.22222,546002.22222
300440,运达科技,4.0,67.6,65.77,67.7,64.5,65.0,925726.0,3.30616,61430261.0,52.0,6.766,757120.0,189280.0
300277,海联讯,3.993,28.65,28.1,29.09,26.6,27.55,1776030.0,1.8278400000000001,49895206.0,-75.395,8.464,383910.0,278378.53866
000055,方大集团,3.983,9.92,9.69,10.05,9.4,9.54,10028645.0,2.38675,97049538.0,76.308,5.849,750854.62576,416817.9896
600893,中航动力,3.979,39.98,39.3,41.0,37.6,38.45,19023062.0,1.39348,747061355.0,79.96,5.402,7790977.5625,5457844.89241
002276,万马股份,3.976,22.23,22.0,22.51,21.38,21.38,39615705.0,4.34485,871667757.0,88.92,7.382,2088120.559824,2026898.379558
