代码,名字,行业,地区,市盈率,流通股本,总股本(万),总资产(万),流动资产,固定资产,公积金,每股公积金,每股收益,每股净资,市净率,上市日期,平均利润
2474,榕基软件,软件服务,福建,510.47,43849.07,62220.0,170906.69,117289.67,3802.34,36364.26,0.58,0.038,2.21,11.78,20100915,3628.6666666666665
2475,立讯精密,元器件,深圳,47.79,124648.77,125747.65,1112320.5,675290.19,243202.75,183485.47,1.46,0.519,4.14,8.0,20100915,54080.666666666664
2476,宝莫股份,化工原料,山东,168.77,60431.51,61200.0,142922.66,68319.11,35111.37,20521.75,0.34,0.046,1.67,6.2,20100915,4098.666666666667
2477,雏鹰农牧,农业综合,河南,133.76,52757.33,104505.32,944100.63,426818.5,131694.45,264198.78,2.53,0.101,4.09,4.43,20100915,-263.3333333333333
2478,常宝股份,普钢,江苏,27.09,28217.83,40010.0,387907.19,220179.41,112109.07,109141.88,2.73,0.401,7.29,1.98,20100921,21107.0
2479,富春环保,火力发电,浙江,56.17,73166.97,79635.0,426675.66,141528.41,143362.56,124872.76,1.57,0.2,3.39,4.13,20100921,15483.0
2480,新筑股份,机械基件,四川,0.0,62486.78,64536.82,501986.31,262242.53,142497.88,144754.06,2.24,-0.122,3.7,3.59,20100921,-1912.0
2481,双塔食品,食品,山东,78.55,93637.95,126339.0,382241.31,236129.77,78831.63,137502.67,1.09,0.133,2.01,6.89,20100921,14308.666666666666
2482,广田股份,装修装饰,深圳,52.0,47974.71,62481.19,1299235.75,1178824.13,39649.7,218324.45,3.49,0.5,8.36,3.44,20100929,43945.333333333336
2483,润邦股份,工程机械,江苏,293.26,36000.0,44373.8,492206.81,344980.34,87410.78,196121.22,4.42,0.04,6.68,1.73,20100929,7248.666666666667
2484,江海股份,元器件,江苏,62.17,30597.26,33280.0,202461.95,120587.76,48906.07,68007.13,2.04,0.29100000000000004,4.94,4.88,20100929,12654.666666666666
2485,希努尔,服饰,山东,27096.2,32000.0,32000.0,266961.75,106224.82,101159.5,126202.7,3.94,0.0,6.08,2.49,20101015,831.0
2486,嘉麟杰,服饰,上海,0.0,80050.0,83200.0,172498.7,61563.3,46677.71,201.46,0.0,-0.05,1.17,5.49,20101015,2808.6666666666665
2487,大金重工,钢加工,辽宁,91.97,54000.0,54000.0,232236.52,147089.56,24037.95,76019.75,1.41,0.123,2.99,5.06,20101015,5013.0
2488,金固股份,汽车配件,浙江,178.65,32644.5,50848.33,361493.19,203261.45,89591.78,84037.56,1.65,0.125,3.14,9.49,20101021,5738.666666666667
2489,浙江永强,家居用品,浙江,47.4,186822.34,217573.66,536729.19,332487.38,102152.35,24905.4,0.11,0.179,1.45,7.81,20101021,32439.0
2490,山东墨龙,化工机械,山东,516.13,29993.17,79784.84,592276.0,231604.72,169357.38,84950.06,1.06,0.016,3.38,3.24,20101021,-4759.0
2491,通鼎互联,通信设备,江苏,191.81,107928.15,119911.63,513838.66,316835.91,87167.4,70668.96,0.59,0.073,2.26,8.29,20101021,16163.333333333334
2492,恒基达鑫,仓储物流,广东,148.5,23549.32,27000.0,150429.56,36902.87,69826.15,55484.13,2.05,0.08199999999999999,4.06,3.99,20101102,3837.6666666666665
2493,荣盛石化,化纤,浙江,479.16,203815.0,222400.0,3968736.75,1530280.25,1355892.38,133026.75,0.6,0.025,2.93,5.48,20101102,-2032.6666666666667
2494,华斯股份,服饰,河北,870.46,24912.99,34847.8,225352.05,103610.46,29338.41,70839.8,2.03,0.023,4.01,6.63,20101102,6234.0
2495,佳隆股份,食品,广东,103.17,37369.6,66830.39,115762.55,54928.38,39725.9,32227.43,0.48,0.059,1.63,5.01,20101102,3705.3333333333335
2496,辉丰股份,农药化肥,江苏,67.43,22939.58,39670.39,598341.44,269712.22,186643.77,191563.73,4.83,0.348,7.87,3.97,20101109,16743.0
2497,雅化集团,化工原料,四川,74.91,70846.85,96000.0,295030.31,89186.02,52893.13,35883.8,0.37,0.09,2.26,3.98,20101109,17871.0
2498,汉缆股份,电气设备,山东,77.74,332497.56,332679.59,652006.25,460756.56,45928.14,122118.02,0.37,0.07400000000000001,1.31,5.85,20101109,30585.333333333332
2499,科林环保,专用机械,江苏,142.58,12945.95,18900.0,99948.36,59058.96,26709.56,35115.26,1.86,0.14400000000000002,3.69,7.41,20101109,1711.0
2500,山西证券,证券,山西,24.47,248846.95,251872.52,4589024.5,0.0,34263.32,317011.63,1.26,0.493,3.32,4.84,20101115,69547.66666666667
2501,利源精制,铝,吉林,24.58,67131.04,93600.0,786491.06,362451.06,352458.0,145403.98,1.55,0.385,3.97,3.18,20101117,34949.0
2502,骅威股份,文教休闲,广东,172.32,18373.5,42991.44,191742.56,79173.0,18770.39,112555.82,2.62,0.111,5.01,5.09,20101117,3799.6666666666665
2503,搜于特,服饰,广东,85.06,62974.37,103680.0,364799.56,236274.55,40724.31,47180.56,0.46,0.14300000000000002,2.18,7.43,20101117,18182.333333333332
2504,弘高创意,半导体,北京,40.79,13849.95,41273.41,397188.63,380843.09,1249.22,18724.68,0.45,0.528,2.08,13.77,20101118,13598.666666666666
2505,大康牧业,农业综合,湖南,1080.04,69729.82,288703.81,758390.56,581898.19,51431.59,276022.22,0.96,0.005,2.0,3.86,20101118,1134.0
2506,协鑫集成,半导体,上海,59.2,220824.09,252352.0,764196.44,716538.13,12409.82,194674.97,0.77,0.149,0.27,43.17,20101118,53960.666666666664
2507,涪陵榨菜,食品,重庆,33.15,18524.33,32889.89,150733.2,79657.28,50571.45,39008.57,1.19,0.434,3.91,4.9,20101123,13842.333333333334
2508,老板电器,家用电器,浙江,32.77,47156.25,48607.5,455303.19,370826.34,34897.78,81390.2,1.67,1.01,5.93,7.4,20101123,48272.333333333336
2509,天广消防,专用机械,福建,71.04,28747.55,45644.12,180439.02,104402.15,28010.55,59807.57,1.31,0.212,3.44,5.83,20101123,10266.333333333334
2510,天汽模,汽车配件,天津,52.07,31875.19,41152.0,380945.09,247296.02,66034.36,64613.48,1.57,0.259,4.21,4.27,20101125,13182.0
2511,中顺洁柔,造纸,广东,62.54,48541.92,48672.0,451575.66,197942.63,225716.41,127435.72,2.62,0.136,4.96,2.29,20101125,8319.0
2512,达华智能,元器件,广东,401.26,42589.57,100049.07,290975.91,115555.9,42819.17,17156.3,0.17,0.044,1.62,14.61,20101203,7795.333333333333
2513,蓝丰生化,农药化肥,江苏,0.0,21312.0,21312.0,270632.31,83035.93,147523.42,61216.38,2.87,-0.185,5.21,3.46,20101203,-1857.6666666666667
2514,宝馨科技,机械基件,江苏,74.27,17105.41,27701.71,132256.2,56735.2,21503.57,54968.78,1.98,0.149,3.57,4.15,20101203,2620.6666666666665
2515,金字火腿,食品,浙江,320.6,19617.18,35967.39,143942.38,57623.45,41145.48,79421.75,2.21,0.063,3.76,7.22,20101203,2170.0
2516,旷达科技,纺织,江苏,36.64,27224.46,66217.5,583464.63,241328.66,282936.66,71934.28,1.09,0.32,3.11,4.73,20101207,17013.666666666668
2517,泰亚股份,服饰,福建,67851.26,17680.0,67680.0,80241.25,31943.91,38038.8,33299.28,0.49,0.001,3.4,19.05,20101207,-1590.6666666666667
2518,科士达,电器仪表,深圳,57.42,28162.08,29693.47,222002.13,172060.06,41235.62,73350.61,2.47,0.469,5.56,6.45,20101207,13949.333333333334
2519,银河电子,通信设备,江苏,66.98,43491.62,56955.19,334149.97,147101.47,32343.77,92800.65,1.63,0.28,3.44,7.0,20101207,12862.0
2520,日发精机,机床制造,浙江,213.46,31259.55,36939.26,137284.81,91037.43,31178.38,22897.77,0.62,0.09,2.1,12.16,20101210,2996.0
2521,齐峰新材,造纸,山东,26.25,40356.76,49468.57,428495.44,297193.16,92297.96,198783.81,4.02,0.41,6.61,1.96,20101210,21493.0
2522,浙江众成,塑料,浙江,314.14,50948.21,88328.21,181949.41,94137.9,70400.61,27619.49,0.31,0.045,1.53,12.21,20101210,5762.0
2523,天桥起重,工程机械,湖南,97.74,30123.91,56215.91,276443.5,196917.2,46332.69,91087.65,1.62,0.09,3.06,3.07,20101210,2725.6666666666665
2524,光正集团,钢加工,新疆,988.17,49055.73,50333.28,195385.16,63121.16,76525.15,29764.48,0.59,0.008,1.53,7.3,20101217,-2728.0
2526,山东矿机,工程机械,山东,1437.7,41731.82,53400.0,337483.94,232165.16,57357.78,110797.3,2.07,0.006,3.66,2.98,20101217,1716.0
2527,新时达,电器仪表,上海,64.92,35824.92,58977.05,312176.91,193434.52,44224.3,86458.32,1.47,0.262,3.65,6.21,20101224,17455.333333333332
2528,英飞拓,电脑设备,深圳,0.0,51297.03,71165.24,272552.94,145604.92,12153.05,143679.97,2.02,-0.001,3.23,4.14,20101224,3152.6666666666665
2529,海源机械,专用机械,福建,0.0,20000.0,20000.0,119738.52,59214.2,36781.96,62375.46,3.12,-0.067,4.91,4.91,20101224,-46.666666666666664
2530,丰东股份,专用机械,江苏,211.73,26800.0,26800.0,97310.05,54127.03,20597.42,21037.71,0.78,0.084,2.56,9.27,20101231,3276.3333333333335
2531,天顺风能,电气设备,江苏,37.79,82121.86,82300.0,469116.66,345801.56,77358.82,57030.2,0.69,0.28600000000000003,2.54,5.67,20101231,19431.0
2532,新界泵业,农用机械,浙江,36.0,22798.35,32127.0,160311.36,67642.06,52745.08,38766.4,1.21,0.331,3.73,4.26,20101231,10507.333333333334
2533,金杯电工,电气设备,湖南,38.53,50059.28,55313.41,298339.03,214665.02,48670.57,79432.61,1.44,0.19,3.64,2.69,20101231,11555.666666666666
2534,杭锅股份,专用机械,浙江,0.0,39362.71,40052.0,716959.63,511250.91,103953.11,103938.36,2.6,-0.398,6.07,3.06,20110110,-635.0
2535,林州重机,工程机械,河南,0.0,32372.75,61667.92,727354.75,390993.78,144265.69,203158.02,3.29,-0.044,5.16,2.33,20110111,7428.666666666667
2536,西泵股份,汽车配件,河南,109.93,4621.25,11126.92,304426.25,164805.73,110192.07,131807.3,11.85,0.52,15.74,4.44,20110111,3957.6666666666665
2537,海立美达,机械基件,山东,53.84,30000.0,30123.0,287770.03,161263.55,66937.46,78261.18,2.6,0.231,4.89,3.39,20110110,5291.333333333333
2538,司尔特,农药化肥,安徽,36.27,57354.25,71812.03,401623.47,226777.84,88927.86,137333.84,1.91,0.32,4.12,3.14,20110118,14933.0
2539,新都化工,农药化肥,四川,78.51,39661.32,101010.0,904469.13,382118.06,336724.09,113893.02,1.13,0.45,2.93,5.67,20110118,12676.666666666666
2540,亚太科技,铝,江苏,58.08,70512.31,104000.0,296894.06,186284.09,52845.21,71100.31,0.68,0.129,2.5,4.01,20110118,16804.333333333332
2541,鸿路钢构,钢加工,安徽,36.14,16454.0,26800.0,741890.38,575211.31,118246.72,119574.7,4.46,0.444,9.19,2.33,20110118,14079.666666666666
2542,中化岩土,建筑施工,北京,89.38,35894.12,116500.0,360165.47,236812.05,61088.05,33359.96,0.29,0.114,1.71,7.94,20110128,11128.0
2543,万和电气,家用电器,广东,24.49,31872.5,44000.0,402618.25,258611.52,77574.06,124897.3,2.84,0.5820000000000001,6.27,3.03,20110128,25692.666666666668
2544,杰赛科技,软件服务,广东,445.41,50931.21,51576.0,291449.0,223663.41,53917.68,21657.85,0.42,0.05,2.23,13.3,20110128,7140.333333333333
2545,东方铁塔,钢加工,山东,151.2,34200.0,78075.0,430137.91,256301.7,49595.9,152845.36,1.96,0.062,3.7,3.37,20110211,9021.333333333334
2546,新联电子,电气设备,江苏,65.8,23500.39,25200.0,172296.36,131853.91,30010.45,47660.32,1.89,0.3670000000000001,5.3,6.08,20110211,13140.0
2547,春兴精工,通信设备,江苏,77.19,68443.45,101197.82,296484.81,158976.55,91807.61,114690.22,1.13,0.12,1.79,6.91,20110218,8583.0
2548,金新农,饲料,深圳,61.06,30630.26,38317.37,152923.52,88430.11,22850.78,30329.09,0.79,0.232,2.8,6.76,20110218,6404.666666666667
2549,凯美特气,环境保护,湖南,0.0,19692.1,56700.0,120781.32,38921.78,44848.35,2177.45,0.04,-0.059,1.4,9.19,20110218,1899.3333333333333
2550,千红制药,生物制药,江苏,56.38,40693.37,64000.0,263220.28,211149.05,10173.25,70661.31,1.1,0.315,3.45,6.85,20110218,21113.0
2551,尚荣医疗,医疗保健,深圳,89.44,26855.19,43555.14,283515.16,200008.72,23772.27,61372.61,1.41,0.268,3.37,9.48,20110225,9759.666666666666
2552,宝鼎重工,机械基件,浙江,481.16,16837.5,30000.0,126628.7,35605.55,40420.62,34037.28,1.13,0.026,2.71,6.22,20110225,1142.0
2553,南方轴承,机械基件,江苏,67.86,21924.01,34800.0,69454.97,44118.6,14018.59,5651.9,0.16,0.162,1.86,7.87,20110225,5623.0
2554,惠博普,石油开采,北京,52.0,25321.07,51562.5,303478.22,168252.3,38215.55,96450.11,1.87,0.196,3.91,3.48,20110225,11994.666666666666
2555,顺荣三七,互联网,安徽,93.1,15903.0,87710.81,435087.69,188743.5,31734.56,170094.72,1.94,0.404,3.4,14.75,20110302,13194.0
2556,辉隆股份,其他商业,安徽,51.37,46327.57,47840.0,541767.81,365228.5,46270.01,104680.99,2.19,0.31,4.45,4.77,20110302,12629.666666666666
2557,洽洽食品,食品,安徽,27.78,50700.0,50700.0,390027.34,245282.05,82399.3,158845.42,3.13,0.522,5.44,3.56,20110302,27107.666666666668
2558,世纪游轮,旅游服务,重庆,0.0,3246.15,6545.0,64372.98,24016.74,39416.4,40424.62,6.18,-0.318,9.02,20.47,20110302,-173.66666666666666
2559,亚威股份,机床制造,江苏,73.67,29334.31,36613.87,188018.94,121134.32,35420.73,70059.06,1.91,0.18,3.92,4.35,20110303,7665.666666666667
2560,通达股份,电气设备,河南,134.13,8833.23,14272.7,223600.88,122600.4,21438.88,94742.38,6.64,0.274,10.06,4.88,20110303,4850.666666666667
2561,徐家汇,百货,上海,28.33,38629.69,41576.3,230069.75,123842.25,59857.4,52352.23,1.26,0.44,4.56,3.64,20110303,22850.666666666668
2562,兄弟科技,化工原料,浙江,122.42,10824.46,27027.18,113500.17,50044.51,47592.1,42505.51,1.57,0.177,3.99,7.23,20110310,3543.3333333333335
2563,森马服饰,服饰,浙江,30.11,183366.81,269454.03,1110674.88,812054.75,151368.17,245571.09,0.91,0.308,3.25,3.8,20110311,94102.33333333333
2564,天沃科技,化工机械,江苏,135.88,49876.89,73971.2,703595.19,453920.84,199443.38,152714.88,2.06,0.065,3.94,3.01,20110310,8136.333333333333
2565,上海绿新,造纸,上海,77.15,68733.79,69668.0,334118.19,150080.98,65078.98,59760.82,0.86,0.122,2.48,5.06,20110318,8776.333333333334
2566,益盛药业,中成药,吉林,67.08,20651.94,33095.16,279616.88,234698.72,29168.8,82961.74,2.51,0.214,5.39,3.55,20110318,8486.333333333334
2567,唐人神,饲料,湖南,71.35,41985.6,49319.55,357972.03,135413.94,126919.47,75585.72,1.53,0.135,4.28,3.0,20110325,9167.666666666666
2568,百润股份,食品,上海,40.92,21454.25,89600.0,178895.42,102085.56,32115.86,0.0,0.0,0.782,1.34,31.95,20110325,26663.666666666668
2569,步森股份,服饰,浙江,0.0,13802.16,14001.0,79502.06,58482.03,15169.65,31881.38,2.28,-0.06,3.56,11.65,20110412,-3499.0
2570,贝因美,乳制品,浙江,0.0,101861.95,102252.0,464098.44,240928.59,160119.13,118346.17,1.16,-0.211,3.28,4.75,20110412,19134.333333333332
2571,德力股份,玻璃,安徽,0.0,24707.57,39195.07,230265.02,97698.5,63598.16,90377.38,2.31,-0.008,4.03,4.19,20110412,2882.0
2572,索菲亚,家居用品,广东,51.1,26682.4,44097.8,289758.94,135135.36,75811.96,81766.18,1.85,0.625,4.74,8.98,20110412,28249.333333333332
2573,清新环境,环境保护,北京,50.75,106490.81,106560.0,556664.38,211682.42,198102.88,67614.8,0.63,0.333,2.54,8.87,20110422,26861.666666666668
2574,明牌珠宝,服饰,浙江,113.59,52800.0,52800.0,490693.56,462023.06,8191.4,165074.23,3.13,0.138,5.81,3.61,20110422,11913.0
2575,群兴玩具,文教休闲,广东,325.93,57992.0,58872.0,97264.31,31596.68,41003.76,15371.74,0.26,0.038,1.53,10.84,20110422,2059.0
2576,通达动力,电气设备,江苏,1191.63,11852.41,16510.0,113517.13,72880.46,28222.6,54784.94,3.32,0.02,5.13,6.34,20110428,-101.0
2577,雷柏科技,电脑设备,深圳,0.0,28125.25,28397.69,193999.94,90352.15,29552.77,99749.46,3.51,-0.081,4.95,10.97,20110428,1564.0
2578,闽发铝业,铝,福建,157.17,26504.75,42950.0,132570.94,48051.95,49152.73,32237.02,0.75,0.046,2.27,4.28,20110428,3376.0
2579,中京电子,元器件,广东,244.74,35046.0,35046.0,120277.46,37166.15,61835.88,14640.12,0.42,0.048,1.82,8.64,20110506,1602.6666666666667
2580,圣阳股份,电气设备,山东,116.36,14919.9,21755.23,177101.72,123312.7,42718.9,61969.11,2.85,0.13,4.94,3.89,20110506,2156.3333333333335
2581,未名医药,化学制药,山东,119.93,19415.43,65973.56,240647.95,141568.8,45173.9,135471.77,2.05,0.52,8.64,4.1,20110520,10519.0
2582,好想你,食品,河南,68.21,9514.4,14760.0,250846.05,100162.18,52681.71,83548.61,5.66,0.172,9.56,1.63,20110520,6036.0
2583,海能达,通信设备,深圳,148.88,84000.53,153757.81,384971.59,221106.8,99238.71,4353.6,0.03,0.062,1.37,9.01,20110527,9123.0
2584,西陇科学,化工原料,广东,127.77,10292.71,23408.66,230979.09,147668.05,37615.14,107621.36,4.6,0.35,7.27,7.34,20110602,6650.666666666667
2585,双星新材,塑料,江苏,67.23,54048.82,71732.77,594428.0,274083.81,193307.27,363673.84,5.07,0.14,7.26,1.72,20110602,9687.0
2586,围海股份,建筑施工,浙江,253.44,69188.95,72812.65,394566.63,209720.72,20508.42,41947.01,0.58,0.027000000000000003,2.12,4.35,20110602,7275.0
2587,奥拓电子,元器件,深圳,305.23,23763.15,37345.08,68703.4,47533.73,15012.65,2776.45,0.07,0.039,1.57,10.16,20110610,4336.666666666667
2588,史丹利,农药化肥,山东,27.93,35197.32,58356.0,606812.94,349019.09,129850.32,87736.96,1.5,0.925,6.06,5.69,20110610,47749.0
2589,瑞康医药,医药商业,山东,87.63,29032.44,55454.35,793651.44,686668.5,55142.21,186251.67,3.36,0.31,5.63,6.21,20110610,16347.333333333334
2590,万安科技,汽车配件,浙江,126.93,36039.92,41256.28,193453.8,123476.72,45910.62,6577.5,0.16,0.14400000000000002,1.89,12.92,20110610,5669.333333333333
2591,恒大高新,机械基件,江西,0.0,15097.08,26204.0,92366.49,48000.9,21412.92,31385.5,1.2,-0.056,2.87,6.62,20110621,761.3333333333334
2592,八菱科技,运输设备,广西,86.02,11357.01,24933.66,160600.63,79337.0,21451.39,65754.11,2.64,0.397,5.59,8.14,20111111,9451.666666666666
2593,日上集团,汽车配件,福建,179.48,13085.37,23310.0,301295.66,207007.19,63677.44,119686.36,5.13,0.13,7.49,4.16,20110628,3512.6666666666665
2594,比亚迪,汽车整车,深圳,60.07,74675.63,247600.0,10665946.0,4774125.0,2979937.5,1029896.0,4.16,0.792,11.7,5.42,20110630,98265.0
2595,豪迈科技,专用机械,山东,25.96,41445.19,80000.0,330938.22,177235.31,104096.9,50634.4,0.63,0.635,3.58,6.13,20110628,44227.0
2596,海南瑞泽,其他建材,海南,1308.15,15849.25,32445.89,211829.41,115670.11,44463.51,81453.43,2.51,0.024,5.15,7.99,20110707,2141.3333333333335
2597,金禾实业,化工原料,安徽,28.82,55488.92,56825.39,356366.78,195796.52,122351.05,50942.73,0.9,0.28800000000000003,3.54,3.13,20110707,15877.0
2598,山东章鼓,机械基件,山东,79.0,26388.83,31200.0,99455.81,67600.28,22221.03,21169.92,0.68,0.13699999999999998,2.38,6.08,20110707,6678.333333333333
2599,盛通股份,广告包装,北京,288.16,8981.25,13500.0,124587.92,47170.01,53271.8,27160.7,2.01,0.115,4.56,9.65,20110715,1532.3333333333333
2600,江粉磁材,元器件,广东,443.88,38704.44,87998.96,571892.63,332349.16,96473.43,165663.75,1.88,0.03,3.05,3.9,20110715,1280.6666666666667
2601,佰利联,化工原料,河南,109.73,16426.23,20442.41,557921.06,212746.66,154668.63,139342.13,6.82,0.287,11.77,3.57,20110715,4846.333333333333
2602,世纪华通,汽车配件,浙江,106.01,56597.8,102709.2,490682.59,172822.88,95838.78,189498.98,1.85,0.267,3.75,10.08,20110728,18826.333333333332
2603,以岭药业,中成药,河北,47.87,88611.71,112650.2,578985.5,249113.38,142152.22,168397.81,1.49,0.294,4.3,4.36,20110728,30985.666666666668
2604,龙力生物,食品,山东,109.69,43213.96,50402.55,260416.02,139697.52,51355.56,89642.96,1.78,0.15,3.75,4.03,20110728,7012.666666666667
2605,姚记扑克,文教休闲,上海,101.24,25465.92,37400.0,146482.06,66987.61,25756.67,16354.62,0.44,0.215,2.75,10.53,20110805,10655.666666666666
2606,大连电瓷,电气设备,辽宁,166.48,14750.74,20400.0,141981.67,84827.06,44143.35,30383.48,1.49,0.085,3.67,5.12,20110805,2451.6666666666665
2607,亚夏汽车,汽车服务,安徽,1043.25,24930.03,35692.8,336232.09,162459.48,72862.06,20232.17,0.57,0.012,2.27,7.16,20110810,-162.66666666666666
2608,*ST舜船,船舶,江苏,0.0,32281.41,37485.0,776129.38,486151.16,242755.09,51993.1,1.39,-2.037,-1.46,-5.99,20110810,-81598.33333333333
2609,捷顺科技,软件服务,深圳,119.69,28506.72,60104.16,113532.61,72139.42,10261.13,1952.64,0.03,0.133,1.5,14.14,20110815,8388.666666666666
2610,爱康科技,电气设备,江苏,67.93,70216.31,72500.0,991212.13,326836.75,463766.94,140499.22,1.94,0.134,3.3,3.66,20110815,6580.333333333333
2611,东方精工,轻工机械,广东,169.95,31445.41,58059.19,254786.55,118129.57,52471.36,5410.56,0.09,0.063,1.62,8.81,20110830,5892.666666666667
2612,朗姿股份,服饰,北京,235.75,10010.23,20000.0,288028.94,181284.66,34976.28,165174.94,8.26,0.24,11.49,6.57,20110830,13432.333333333334
2613,北玻股份,专用机械,河南,164.38,36464.5,72090.0,201252.0,120698.65,59930.56,43691.7,0.61,0.037000000000000005,2.08,3.88,20110830,2961.3333333333335
2614,蒙发利,医疗保健,福建,65.4,27601.83,55477.5,372022.88,271635.41,56367.88,110414.63,1.99,0.214,4.07,4.6,20110909,12118.0
